Date,Time,Current Temperature,Current Wind Speed,Current Wind Direction,Current Relative Humidity,Current Barometric Pressure,Current Rain Rate,Daily Rain Total,Month Rain Total,Year Rain Total,Windchill,Heat Index,Dewpoint,Daily High Temperature,Daily Low Temperature,Month High Temperature,Month Low Temperature,Year High Temperature,Year Low Temperature,Wind 10 minute Average,Wind 10 minute Gust,Daily Wind High,Month Wind High,Year Wind High
03/21/2022,13:09:14,72.2,0.0,129,18,30.222,0.0000,0.0000,0.2300,20.1800,72.0,68.0,26.0,72.4,40.1,80.0,33.6,83.0,29.0,2.0,10.0,8.0,13.0,18.0
03/21/2022,13:10:14,72.1,6.0,280,18,30.222,0.0000,0.0000,0.2300,20.1800,72.0,68.0,26.0,72.4,40.1,80.0,33.6,83.0,29.0,2.0,10.0,8.0,13.0,18.0
03/21/2022,13:11:14,72.0,2.0,130,16,30.218,0.0000,0.0000,0.2300,20.1800,72.0,68.0,23.0,72.4,40.1,80.0,33.6,83.0,29.0,2.0,10.0,10.0,13.0,18.0
03/21/2022,13:12:14,72.4,4.0,103,20,30.220,0.0000,0.0000,0.2300,20.1800,72.0,69.0,29.0,72.4,40.1,80.0,33.6,83.0,29.0,2.0,10.0,10.0,13.0,18.0
03/21/2022,13:13:14,72.7,3.0,340,18,30.217,0.0000,0.0000,0.2300,20.1800,73.0,69.0,27.0,72.7,40.1,80.0,33.6,83.0,29.0,2.0,10.0,10.0,13.0,18.0
03/21/2022,13:14:14,73.4,1.0,156,19,30.220,0.0000,0.0000,0.2300,20.1800,73.0,70.0,29.0,73.4,40.1,80.0,33.6,83.0,29.0,2.0,10.0,10.0,13.0,18.0
03/21/2022,13:15:14,73.5,1.0,13,18,30.215,0.0000,0.0000,0.2300,20.1800,74.0,70.0,27.0,73.5,40.1,80.0,33.6,83.0,29.0,2.0,10.0,10.0,13.0,18.0
03/21/2022,13:16:14,73.5,2.0,104,17,30.215,0.0000,0.0000,0.2300,20.1800,74.0,70.0,26.0,73.5,40.1,80.0,33.6,83.0,29.0,3.0,10.0,10.0,13.0,18.0
03/21/2022,13:17:14,73.1,2.0,147,16,30.215,0.0000,0.0000,0.2300,20.1800,73.0,69.0,24.0,73.5,40.1,80.0,33.6,83.0,29.0,3.0,8.0,10.0,13.0,18.0
03/21/2022,13:18:14,72.7,1.0,241,16,30.220,0.0000,0.0000,0.2300,20.1800,73.0,69.0,24.0,73.5,40.1,80.0,33.6,83.0,29.0,2.0,8.0,10.0,13.0,18.0
03/21/2022,13:19:14,72.7,2.0,85,19,30.217,0.0000,0.0000,0.2300,20.1800,73.0,69.0,28.0,73.5,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,13:20:14,72.8,1.0,106,18,30.219,0.0000,0.0000,0.2300,20.1800,73.0,69.0,27.0,73.5,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,13:21:14,72.7,3.0,131,17,30.215,0.0000,0.0000,0.2300,20.1800,73.0,69.0,25.0,73.5,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,13:22:14,72.7,1.0,195,18,30.215,0.0000,0.0000,0.2300,20.1800,73.0,69.0,27.0,73.5,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,13:23:14,72.9,3.0,283,16,30.212,0.0000,0.0000,0.2300,20.1800,73.0,69.0,24.0,73.5,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,13:24:14,72.7,1.0,304,16,30.214,0.0000,0.0000,0.2300,20.1800,73.0,69.0,24.0,73.5,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,13:25:14,72.8,3.0,232,17,30.212,0.0000,0.0000,0.2300,20.1800,73.0,69.0,25.0,73.5,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,13:26:14,73.1,1.0,186,17,30.209,0.0000,0.0000,0.2300,20.1800,73.0,69.0,26.0,73.5,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,13:27:14,73.2,3.0,85,17,30.209,0.0000,0.0000,0.2300,20.1800,73.0,70.0,26.0,73.5,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,13:28:14,73.2,0.0,271,18,30.210,0.0000,0.0000,0.2300,20.1800,73.0,70.0,27.0,73.5,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,13:29:14,73.5,2.0,209,18,30.209,0.0000,0.0000,0.2300,20.1800,74.0,70.0,27.0,73.5,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,13:30:14,73.3,0.0,209,17,30.207,0.0000,0.0000,0.2300,20.1800,73.0,70.0,26.0,73.5,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,13:31:14,73.3,3.0,96,18,30.208,0.0000,0.0000,0.2300,20.1800,73.0,70.0,27.0,73.5,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,13:32:14,73.3,5.0,54,17,30.208,0.0000,0.0000,0.2300,20.1800,73.0,70.0,26.0,73.5,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,13:33:14,73.4,1.0,140,16,30.207,0.0000,0.0000,0.2300,20.1800,73.0,70.0,24.0,73.5,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,13:34:14,73.4,2.0,91,17,30.204,0.0000,0.0000,0.2300,20.1800,73.0,70.0,26.0,73.5,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,13:35:14,73.3,2.0,213,17,30.204,0.0000,0.0000,0.2300,20.1800,73.0,70.0,26.0,73.5,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,13:36:14,73.2,1.0,194,16,30.203,0.0000,0.0000,0.2300,20.1800,73.0,70.0,24.0,73.5,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,13:37:14,73.4,2.0,17,16,30.206,0.0000,0.0000,0.2300,20.1800,73.0,70.0,24.0,73.5,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,13:38:14,73.7,5.0,163,17,30.202,0.0000,0.0000,0.2300,20.1800,74.0,70.0,26.0,73.7,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,13:39:14,73.8,2.0,144,17,30.204,0.0000,0.0000,0.2300,20.1800,74.0,70.0,26.0,73.8,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,13:40:14,73.7,4.0,51,17,30.204,0.0000,0.0000,0.2300,20.1800,74.0,70.0,26.0,73.8,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,13:41:14,73.6,2.0,38,18,30.204,0.0000,0.0000,0.2300,20.1800,74.0,70.0,27.0,73.8,40.1,80.0,33.6,83.0,29.0,2.0,5.0,10.0,13.0,18.0
03/21/2022,13:42:14,73.8,2.0,55,17,30.203,0.0000,0.0000,0.2300,20.1800,74.0,70.0,26.0,73.8,40.1,80.0,33.6,83.0,29.0,2.0,5.0,10.0,13.0,18.0
03/21/2022,13:43:14,73.7,2.0,138,16,30.202,0.0000,0.0000,0.2300,20.1800,74.0,70.0,25.0,73.8,40.1,80.0,33.6,83.0,29.0,2.0,5.0,10.0,13.0,18.0
03/21/2022,13:44:14,73.5,3.0,175,18,30.202,0.0000,0.0000,0.2300,20.1800,74.0,70.0,27.0,73.8,40.1,80.0,33.6,83.0,29.0,2.0,8.0,10.0,13.0,18.0
03/21/2022,13:45:14,73.3,0.0,129,16,30.200,0.0000,0.0000,0.2300,20.1800,73.0,70.0,24.0,73.9,40.1,80.0,33.6,83.0,29.0,2.0,8.0,10.0,13.0,18.0
03/21/2022,13:46:14,73.3,1.0,23,16,30.198,0.0000,0.0000,0.2300,20.1800,73.0,70.0,24.0,73.9,40.1,80.0,33.6,83.0,29.0,2.0,8.0,10.0,13.0,18.0
03/21/2022,13:47:14,73.5,2.0,208,18,30.200,0.0000,0.0000,0.2300,20.1800,74.0,70.0,27.0,73.9,40.1,80.0,33.6,83.0,29.0,3.0,8.0,10.0,13.0,18.0
03/21/2022,13:48:14,74.0,3.0,167,18,30.202,0.0000,0.0000,0.2300,20.1800,74.0,71.0,28.0,74.0,40.1,80.0,33.6,83.0,29.0,2.0,8.0,10.0,13.0,18.0
03/21/2022,13:49:14,74.0,0.0,167,18,30.198,0.0000,0.0000,0.2300,20.1800,74.0,71.0,28.0,74.0,40.1,80.0,33.6,83.0,29.0,2.0,8.0,10.0,13.0,18.0
03/21/2022,13:50:14,74.3,1.0,58,19,30.200,0.0000,0.0000,0.2300,20.1800,74.0,71.0,29.0,74.3,40.1,80.0,33.6,83.0,29.0,2.0,8.0,10.0,13.0,18.0
03/21/2022,13:51:14,74.5,2.0,123,18,30.200,0.0000,0.0000,0.2300,20.1800,75.0,72.0,28.0,74.5,40.1,80.0,33.6,83.0,29.0,2.0,8.0,10.0,13.0,18.0
03/21/2022,13:52:14,74.5,3.0,76,19,30.195,0.0000,0.0000,0.2300,20.1800,75.0,72.0,30.0,74.5,40.1,80.0,33.6,83.0,29.0,2.0,8.0,10.0,13.0,18.0
03/21/2022,13:53:14,74.9,1.0,48,18,30.198,0.0000,0.0000,0.2300,20.1800,75.0,72.0,29.0,74.9,40.1,80.0,33.6,83.0,29.0,2.0,4.0,10.0,13.0,18.0
03/21/2022,13:54:14,75.2,2.0,170,17,30.199,0.0000,0.0000,0.2300,20.1800,75.0,73.0,27.0,75.2,40.1,80.0,33.6,83.0,29.0,2.0,4.0,10.0,13.0,18.0
03/21/2022,13:55:14,75.3,3.0,114,17,30.196,0.0000,0.0000,0.2300,20.1800,75.0,73.0,27.0,75.3,40.1,80.0,33.6,83.0,29.0,2.0,5.0,10.0,13.0,18.0
03/21/2022,13:56:14,75.2,3.0,78,16,30.199,0.0000,0.0000,0.2300,20.1800,75.0,72.0,26.0,75.3,40.1,80.0,33.6,83.0,29.0,2.0,5.0,10.0,13.0,18.0
03/21/2022,13:57:14,75.0,2.0,196,18,30.199,0.0000,0.0000,0.2300,20.1800,75.0,72.0,29.0,75.3,40.1,80.0,33.6,83.0,29.0,2.0,7.0,10.0,13.0,18.0
03/21/2022,13:58:14,74.6,3.0,242,17,30.199,0.0000,0.0000,0.2300,20.1800,75.0,72.0,27.0,75.3,40.1,80.0,33.6,83.0,29.0,2.0,7.0,10.0,13.0,18.0
03/21/2022,13:59:14,74.4,3.0,91,18,30.195,0.0000,0.0000,0.2300,20.1800,74.0,71.0,28.0,75.3,40.1,80.0,33.6,83.0,29.0,2.0,7.0,10.0,13.0,18.0
03/21/2022,14:00:14,74.3,3.0,129,17,30.196,0.0000,0.0000,0.2300,20.1800,74.0,71.0,27.0,75.3,40.1,80.0,33.6,83.0,29.0,2.0,7.0,10.0,13.0,18.0
03/21/2022,14:01:14,74.3,1.0,59,18,30.196,0.0000,0.0000,0.2300,20.1800,74.0,71.0,28.0,75.3,40.1,80.0,33.6,83.0,29.0,2.0,7.0,10.0,13.0,18.0
03/21/2022,14:02:14,74.7,3.0,327,17,30.198,0.0000,0.0000,0.2300,20.1800,75.0,72.0,27.0,75.3,40.1,80.0,33.6,83.0,29.0,2.0,9.0,10.0,13.0,18.0
03/21/2022,14:03:14,74.7,2.0,131,17,30.195,0.0000,0.0000,0.2300,20.1800,75.0,72.0,27.0,75.3,40.1,80.0,33.6,83.0,29.0,3.0,9.0,10.0,13.0,18.0
03/21/2022,14:04:14,74.3,1.0,121,17,30.194,0.0000,0.0000,0.2300,20.1800,74.0,71.0,27.0,75.3,40.1,80.0,33.6,83.0,29.0,3.0,9.0,10.0,13.0,18.0
03/21/2022,14:05:14,74.2,3.0,18,17,30.193,0.0000,0.0000,0.2300,20.1800,74.0,71.0,27.0,75.3,40.1,80.0,33.6,83.0,29.0,3.0,9.0,10.0,13.0,18.0
03/21/2022,14:06:14,74.1,5.0,169,17,30.195,0.0000,0.0000,0.2300,20.1800,74.0,71.0,26.0,75.3,40.1,80.0,33.6,83.0,29.0,3.0,9.0,10.0,13.0,18.0
03/21/2022,14:07:14,74.0,4.0,15,17,30.195,0.0000,0.0000,0.2300,20.1800,74.0,71.0,26.0,75.3,40.1,80.0,33.6,83.0,29.0,2.0,9.0,10.0,13.0,18.0
03/21/2022,14:08:14,74.1,1.0,331,18,30.195,0.0000,0.0000,0.2300,20.1800,74.0,71.0,28.0,75.3,40.1,80.0,33.6,83.0,29.0,3.0,9.0,10.0,13.0,18.0
03/21/2022,14:09:14,74.1,3.0,100,18,30.192,0.0000,0.0000,0.2300,20.1800,74.0,71.0,28.0,75.3,40.1,80.0,33.6,83.0,29.0,3.0,9.0,10.0,13.0,18.0
03/21/2022,14:10:14,74.2,3.0,192,19,30.195,0.0000,0.0000,0.2300,20.1800,74.0,71.0,29.0,75.3,40.1,80.0,33.6,83.0,29.0,3.0,9.0,10.0,13.0,18.0
03/21/2022,14:11:14,74.2,3.0,192,19,30.195,0.0000,0.0000,0.2300,20.1800,74.0,71.0,29.0,75.3,40.1,80.0,33.6,83.0,29.0,3.0,9.0,10.0,13.0,18.0
03/21/2022,14:12:14,74.7,3.0,348,17,30.194,0.0000,0.0000,0.2300,20.1800,75.0,72.0,27.0,75.3,40.1,80.0,33.6,83.0,29.0,3.0,8.0,10.0,13.0,18.0
03/21/2022,14:13:14,75.1,0.0,311,18,30.191,0.0000,0.0000,0.2300,20.1800,75.0,72.0,29.0,75.3,40.1,80.0,33.6,83.0,29.0,3.0,8.0,10.0,13.0,18.0
03/21/2022,14:14:14,75.5,3.0,105,17,30.194,0.0000,0.0000,0.2300,20.1800,76.0,73.0,28.0,75.5,40.1,80.0,33.6,83.0,29.0,3.0,8.0,10.0,13.0,18.0
03/21/2022,14:15:14,75.7,1.0,225,18,30.194,0.0000,0.0000,0.2300,20.1800,76.0,73.0,29.0,75.7,40.1,80.0,33.6,83.0,29.0,3.0,8.0,10.0,13.0,18.0
03/21/2022,14:16:14,75.8,6.0,243,17,30.194,0.0000,0.0000,0.2300,20.1800,76.0,73.0,28.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,8.0,10.0,13.0,18.0
03/21/2022,14:17:14,75.7,2.0,330,17,30.195,0.0000,0.0000,0.2300,20.1800,76.0,73.0,28.0,75.8,40.1,80.0,33.6,83.0,29.0,3.0,9.0,10.0,13.0,18.0
03/21/2022,14:18:14,75.4,1.0,277,16,30.193,0.0000,0.0000,0.2300,20.1800,75.0,73.0,26.0,75.8,40.1,80.0,33.6,83.0,29.0,3.0,9.0,10.0,13.0,18.0
03/21/2022,14:19:14,75.2,0.0,222,17,30.194,0.0000,0.0000,0.2300,20.1800,75.0,73.0,27.0,75.8,40.1,80.0,33.6,83.0,29.0,3.0,9.0,10.0,13.0,18.0
03/21/2022,14:20:14,75.2,1.0,52,17,30.190,0.0000,0.0000,0.2300,20.1800,75.0,73.0,27.0,75.8,40.1,80.0,33.6,83.0,29.0,3.0,9.0,10.0,13.0,18.0
03/21/2022,14:21:14,75.2,0.0,55,17,30.193,0.0000,0.0000,0.2300,20.1800,75.0,73.0,27.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,9.0,10.0,13.0,18.0
03/21/2022,14:22:14,75.3,2.0,136,17,30.194,0.0000,0.0000,0.2300,20.1800,75.0,73.0,27.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,9.0,10.0,13.0,18.0
03/21/2022,14:23:14,75.2,2.0,281,16,30.193,0.0000,0.0000,0.2300,20.1800,75.0,72.0,26.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,9.0,10.0,13.0,18.0
03/21/2022,14:24:14,75.3,3.0,107,17,30.191,0.0000,0.0000,0.2300,20.1800,75.0,73.0,27.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,9.0,10.0,13.0,18.0
03/21/2022,14:25:14,75.3,1.0,124,18,30.191,0.0000,0.0000,0.2300,20.1800,75.0,73.0,29.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,9.0,10.0,13.0,18.0
03/21/2022,14:26:14,75.3,1.0,149,18,30.195,0.0000,0.0000,0.2300,20.1800,75.0,73.0,29.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,14:27:14,75.3,1.0,142,17,30.193,0.0000,0.0000,0.2300,20.1800,75.0,73.0,27.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,14:28:14,75.4,1.0,119,17,30.190,0.0000,0.0000,0.2300,20.1800,75.0,73.0,28.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,14:29:14,75.4,5.0,62,17,30.190,0.0000,0.0000,0.2300,20.1800,75.0,73.0,28.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,14:30:14,75.2,3.0,149,16,30.192,0.0000,0.0000,0.2300,20.1800,75.0,72.0,26.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,14:31:14,75.1,1.0,150,18,30.192,0.0000,0.0000,0.2300,20.1800,75.0,72.0,29.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,14:32:14,75.4,2.0,132,19,30.191,0.0000,0.0000,0.2300,20.1800,75.0,73.0,30.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,14:33:14,75.4,2.0,69,18,30.189,0.0000,0.0000,0.2300,20.1800,75.0,73.0,29.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,7.0,10.0,13.0,18.0
03/21/2022,14:34:14,75.4,4.0,73,16,30.190,0.0000,0.0000,0.2300,20.1800,75.0,73.0,26.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,7.0,10.0,13.0,18.0
03/21/2022,14:35:14,75.2,1.0,96,17,30.189,0.0000,0.0000,0.2300,20.1800,75.0,73.0,27.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,7.0,10.0,13.0,18.0
03/21/2022,14:36:14,75.3,0.0,96,17,30.192,0.0000,0.0000,0.2300,20.1800,75.0,73.0,27.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,7.0,10.0,13.0,18.0
03/21/2022,14:37:14,75.5,3.0,59,17,30.192,0.0000,0.0000,0.2300,20.1800,76.0,73.0,28.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,7.0,10.0,13.0,18.0
03/21/2022,14:38:14,75.5,2.0,94,17,30.192,0.0000,0.0000,0.2300,20.1800,76.0,73.0,28.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,7.0,10.0,13.0,18.0
03/21/2022,14:39:14,75.3,2.0,171,17,30.188,0.0000,0.0000,0.2300,20.1800,75.0,73.0,27.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,7.0,10.0,13.0,18.0
03/21/2022,14:40:14,75.4,1.0,119,19,30.189,0.0000,0.0000,0.2300,20.1800,75.0,73.0,30.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,7.0,10.0,13.0,18.0
03/21/2022,14:41:14,75.6,4.0,87,19,30.190,0.0000,0.0000,0.2300,20.1800,76.0,73.0,30.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,7.0,10.0,13.0,18.0
03/21/2022,14:42:14,75.7,2.0,138,17,30.189,0.0000,0.0000,0.2300,20.1800,76.0,73.0,28.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,5.0,10.0,13.0,18.0
03/21/2022,14:43:14,75.7,2.0,138,17,30.189,0.0000,0.0000,0.2300,20.1800,76.0,73.0,28.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,5.0,10.0,13.0,18.0
03/21/2022,14:44:14,75.6,2.0,188,18,30.187,0.0000,0.0000,0.2300,20.1800,76.0,73.0,29.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,4.0,10.0,13.0,18.0
03/21/2022,14:45:14,75.7,2.0,188,18,30.188,0.0000,0.0000,0.2300,20.1800,76.0,73.0,29.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,4.0,10.0,13.0,18.0
03/21/2022,14:46:14,75.7,3.0,182,19,30.184,0.0000,0.0000,0.2300,20.1800,76.0,73.0,31.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,4.0,10.0,13.0,18.0
03/21/2022,14:47:14,75.7,3.0,182,19,30.184,0.0000,0.0000,0.2300,20.1800,76.0,73.0,31.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,4.0,10.0,13.0,18.0
03/21/2022,14:48:14,75.5,4.0,140,16,30.185,0.0000,0.0000,0.2300,20.1800,76.0,73.0,26.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,14:49:14,75.2,1.0,44,18,30.186,0.0000,0.0000,0.2300,20.1800,75.0,73.0,29.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,5.0,10.0,13.0,18.0
03/21/2022,14:50:14,75.2,1.0,44,18,30.186,0.0000,0.0000,0.2300,20.1800,75.0,73.0,29.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,5.0,10.0,13.0,18.0
03/21/2022,14:51:14,75.7,2.0,124,17,30.184,0.0000,0.0000,0.2300,20.1800,76.0,73.0,28.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,14:52:14,75.6,4.0,128,17,30.180,0.0000,0.0000,0.2300,20.1800,76.0,73.0,28.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,14:53:14,75.7,1.0,190,17,30.182,0.0000,0.0000,0.2300,20.1800,76.0,73.0,28.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,14:54:14,75.6,4.0,108,18,30.180,0.0000,0.0000,0.2300,20.1800,76.0,73.0,29.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,14:55:14,75.7,1.0,100,19,30.182,0.0000,0.0000,0.2300,20.1800,76.0,73.0,31.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,14:56:14,75.7,0.0,80,17,30.181,0.0000,0.0000,0.2300,20.1800,76.0,73.0,28.0,75.8,40.1,80.0,33.6,83.0,29.0,3.0,6.0,10.0,13.0,18.0
03/21/2022,14:57:14,75.8,2.0,66,17,30.182,0.0000,0.0000,0.2300,20.1800,76.0,73.0,28.0,75.8,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,14:58:14,75.9,3.0,136,16,30.182,0.0000,0.0000,0.2300,20.1800,76.0,73.0,27.0,75.9,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,14:59:14,75.9,1.0,100,17,30.183,0.0000,0.0000,0.2300,20.1800,76.0,74.0,28.0,75.9,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,15:00:14,76.0,1.0,154,17,30.179,0.0000,0.0000,0.2300,20.1800,76.0,74.0,28.0,76.0,40.1,80.0,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/21/2022,15:01:14,75.7,2.0,234,16,30.180,0.0000,0.0000,0.2300,20.1800,76.0,73.0,26.0,76.0,40.1,80.0,33.6,83.0,29.0,2.0,4.0,10.0,13.0,18.0
03/21/2022,15:02:14,75.5,3.0,241,17,30.179,0.0000,0.0000,0.2300,20.1800,76.0,73.0,28.0,76.0,40.1,80.0,33.6,83.0,29.0,2.0,4.0,10.0,13.0,18.0
03/21/2022,15:03:14,75.3,2.0,284,16,30.180,0.0000,0.0000,0.2300,20.1800,75.0,73.0,26.0,76.0,40.1,80.0,33.6,83.0,29.0,2.0,4.0,10.0,13.0,18.0
03/21/2022,15:04:14,75.3,1.0,13,17,30.178,0.0000,0.0000,0.2300,20.1800,75.0,73.0,27.0,76.0,40.1,80.0,33.6,83.0,29.0,2.0,4.0,10.0,13.0,18.0
03/21/2022,15:05:14,75.5,2.0,76,19,30.178,0.0000,0.0000,0.2300,20.1800,76.0,73.0,30.0,76.0,40.1,80.0,33.6,83.0,29.0,2.0,4.0,10.0,13.0,18.0
03/21/2022,15:06:14,75.4,4.0,121,17,30.178,0.0000,0.0000,0.2300,20.1800,75.0,73.0,28.0,76.0,40.1,80.0,33.6,83.0,29.0,2.0,4.0,10.0,13.0,18.0
03/21/2022,15:07:14,75.2,1.0,94,17,30.176,0.0000,0.0000,0.2300,20.1800,75.0,73.0,27.0,76.0,40.1,80.0,33.6,83.0,29.0,2.0,5.0,10.0,13.0,18.0
03/21/2022,15:08:14,75.2,2.0,73,18,30.174,0.0000,0.0000,0.2300,20.1800,75.0,73.0,29.0,76.0,40.1,80.0,33.6,83.0,29.0,2.0,5.0,10.0,13.0,18.0
03/21/2022,15:09:14,75.3,1.0,56,17,30.179,0.0000,0.0000,0.2300,20.1800,75.0,73.0,27.0,76.0,40.1,80.0,33.6,83.0,29.0,2.0,5.0,10.0,13.0,18.0
03/21/2022,15:10:14,75.4,3.0,292,17,30.177,0.0000,0.0000,0.2300,20.1800,75.0,73.0,28.0,76.0,40.1,80.0,33.6,83.0,29.0,2.0,5.0,10.0,13.0,18.0
03/21/2022,15:11:14,75.6,1.0,213,18,30.178,0.0000,0.0000,0.2300,20.1800,76.0,73.0,29.0,76.0,40.1,80.0,33.6,83.0,29.0,2.0,5.0,10.0,13.0,18.0
03/21/2022,15:12:14,75.7,0.0,213,18,30.176,0.0000,0.0000,0.2300,20.1800,76.0,73.0,29.0,76.0,40.1,80.0,33.6,83.0,29.0,2.0,5.0,10.0,13.0,18.0
03/21/2022,15:13:14,75.7,3.0,182,17,30.176,0.0000,0.0000,0.2300,20.1800,76.0,73.0,28.0,76.0,40.1,80.0,33.6,83.0,29.0,2.0,5.0,10.0,13.0,18.0
03/21/2022,15:14:14,75.6,2.0,282,17,30.174,0.0000,0.0000,0.2300,20.1800,76.0,73.0,28.0,76.0,40.1,80.0,33.6,83.0,29.0,2.0,5.0,10.0,13.0,18.0
03/21/2022,15:15:14,75.7,4.0,217,17,30.179,0.0000,0.0000,0.2300,20.1800,76.0,73.0,28.0,76.0,40.1,80.0,33.6,83.0,29.0,2.0,7.0,10.0,13.0,18.0
03/21/2022,15:16:14,75.7,2.0,241,17,30.176,0.0000,0.0000,0.2300,20.1800,76.0,73.0,28.0,76.0,40.1,80.0,33.6,83.0,29.0,2.0,7.0,10.0,13.0,18.0
03/21/2022,15:17:14,75.9,2.0,177,18,30.176,0.0000,0.0000,0.2300,20.1800,76.0,74.0,29.0,76.0,40.1,80.0,33.6,83.0,29.0,2.0,7.0,10.0,13.0,18.0
03/21/2022,15:18:14,76.1,3.0,30,18,30.176,0.0000,0.0000,0.2300,20.1800,76.0,74.0,30.0,76.1,40.1,80.0,33.6,83.0,29.0,2.0,7.0,10.0,13.0,18.0
03/21/2022,15:19:14,76.4,2.0,327,18,30.176,0.0000,0.0000,0.2300,20.1800,76.0,74.0,30.0,76.4,40.1,80.0,33.6,83.0,29.0,2.0,7.0,10.0,13.0,18.0
